#Program: R2: Genomics analysis and visualization platform
#Website: https://r2.amc.nl
#Support: r2-support@amsterdamumc.nl
#Date: 2025-04-17 (03:26:38)
#Dataset: ps_avgpres_nbadam88_u133p2
#Kaplan_modus: median
#Minimal presentcalls: 1
#Multiple_testing: fdr 0.05
#Result_set (passed/total): 3074/12121
#Survival: overall-c1103
#filter: manual gene selection (0)
#H:probeset	hugo	pvalue	express	sublist
227429_at	CRACR2B	0.0210409084497041	22.8	high
239293_at	NRSN1	0.0210661260031533	343.5	low
201112_s_at	CSE1L	0.0210737769148936	1334.5	high
230670_at	IGSF10	0.0211228594840488	33.8	low
200047_s_at	YY1	0.0211280482913386	1021	high
212867_at	NCOA2	0.0211380985871704	421.5	low
218084_x_at	FXYD5	0.0212069817073171	141.2	high
209339_at	SIAH2	0.021338012402674	133.2	high
227046_at	SLC39A11	0.0213609755188679	48	high
226214_at	GDE1	0.0214037809312377	212.3	high
213074_at	PHIP	0.021573285247447	1136.8	low
213308_at	SHANK2	0.0216331058460934	147.5	low
222848_at	CENPK	0.0216463078296703	289.6	high
228761_at	SCRT1	0.0217807570066693	70.7	high
40255_at	DDX28	0.0217979786	55.8	high
223109_at	TRUB2	0.0218182751470012	125.2	high
227377_at	IGF2BP1	0.0220024172688088	183.1	high
223436_s_at	TRPT1	0.0220459767567568	118.2	high
227255_at	PDIK1L	0.0220776848707909	175.3	low
223250_at	KLHL7	0.0221845136203523	1009	low
1553972_a_at	CBS	0.0221956091040689	291.2	high
212437_at	CENPB	0.0223271948611654	82.6	high
222523_at	SENP2	0.0223332031157154	143.4	high
239417_x_at	C6ORF52	0.022371984056272	52.7	high
206983_at	CCR6	0.0223997594533385	2.5	low
225367_at	PGM2	0.02240301703125	192.2	high
218082_s_at	UBP1	0.0224455656088993	412.1	high
211936_at	HSPA5	0.0225742866016387	1224.2	high
202128_at	AREL1	0.0226283091458658	271.2	high
225814_at	XRN1	0.022669908662768	385	low
226108_at	ZC3H18	0.0226756701519875	126.3	high
209958_s_at	BBS9	0.0227358701324503	100.2	low
218859_s_at	ESF1	0.0228252873247664	340.6	high
215171_s_at	TIMM17A	0.0228359828727131	1175.5	high
244297_at	ANKRD18A	0.022870063155642	44.4	high
229071_at	C17ORF100	0.022919717659409	74	low
1555579_s_at	PTPRM	0.0229284909334889	184.7	low
214429_at	MTMR6	0.0229378030120482	473.9	low
223424_s_at	ZSCAN21	0.0230408249106449	267.4	high
203822_s_at	ELF2	0.0230754184737864	244.7	low
225404_at	SMIM12	0.0230994652270081	156.3	low
219579_at	RAB3IL1	0.0231004333035714	47.9	high
205061_s_at	EXOSC9	0.0231445796937984	237.1	high
227782_at	ZBTB7C	0.0231455641372625	57.3	low
201304_at	NDUFA5	0.0231536489216447	1199.1	low
204084_s_at	CLN5	0.0231785830143355	94.8	low
223441_at	SLC17A5	0.023235891278079	104.4	low
220647_s_at	COA4	0.0233419113395277	262.5	high
201426_s_at	VIM	0.0233565196710526	3271.7	high
223229_at	UBE2T	0.0233961089361702	818.5	high
201710_at	MYBL2	0.0234049666744006	112.8	high
226181_at	TUBE1	0.023417800112099	307.7	low
230621_at	IAH1	0.0234261742697063	810.7	high
203839_s_at	TNK2	0.023451911178061	81.9	high
232018_at	LENG1	0.023561175775463	42.9	high
223237_x_at	AP2A1	0.0235617732239382	73.6	high
201119_s_at	COX8A	0.023562737475878	1263	high
219188_s_at	MACROD1	0.023586119741612	149.9	high
218501_at	ARHGEF3	0.0236256233191981	288.5	low
216228_s_at	WDHD1	0.0237117587976879	62.2	high
201760_s_at	WSB2	0.0237829801579353	1171	low
225181_at	ARID1B	0.0238691322863741	310.6	low
227591_at	SH3BP5-AS1	0.0238740760762418	73.5	low
205823_at	RGS12	0.0239624244730769	97.7	high
214746_s_at	ZNF467	0.0239657474509804	80.5	high
202832_at	GCC2	0.023966654159292	229.8	low
220155_s_at	BRD9	0.0239898906533436	309.5	high
235387_at	GSTCD	0.0240428393507491	182.6	high
219093_at	PID1	0.0240486411904762	67.7	low
210371_s_at	RBBP4	0.0241309800153551	765.2	high
209537_at	EXTL2	0.0241596274328473	376.8	low
219860_at	LY6G5C	0.0242031309704641	15.9	low
206364_at	KIF14	0.0242537120092025	229.2	high
203002_at	AMOTL2	0.0242593754465312	161.3	high
212996_s_at	URB1	0.0242599587557427	85.6	high
204559_s_at	LSM7	0.0242629911570881	1193.9	high
217745_s_at	NAA50	0.0242691573535044	924.5	high
232752_at	LOXL1-AS1	0.0244207302449292	35.3	high
200662_s_at	TOMM20	0.0244748251739962	3350.8	high
228063_s_at	NAP1L5	0.0244815450879878	806.6	low
237028_at	ENO1-AS1	0.0245501217507645	32.3	high
219547_at	COX15	0.0246210996752006	250.8	high
209523_at	TAF2	0.0246366038311688	465.2	low
218477_at	TMEM14A	0.0246878250973654	890.2	low
225036_at	TOMM5	0.0247795802290076	1431.8	high
212899_at	CDK19	0.0249088168599771	414.7	low
216602_s_at	FARSA	0.0249488121591775	89.2	high
226319_s_at	ALYREF	0.0249583164685714	279.2	high
213076_at	ITPKC	0.0249644097522866	56.1	high
204061_at	PRKX	0.0249670410526316	144.5	high
205046_at	CENPE	0.0249712470491803	77.1	high
209449_at	LSM2	0.0249807027407689	226.9	high
212212_s_at	INTS1	0.0249901996270928	135.8	high
229228_at	CREB5	0.0250109216217243	318	low
205774_at	F12	0.025012690893876	211.8	high
235375_x_at	TTC9B	0.0250137804790875	175.7	high
225154_at	SYAP1	0.0250146849562904	162	high
223086_x_at	MRPL51	0.0250197334650456	836.4	high
205090_s_at	NAGPA	0.0250596382991648	48.6	high
225837_at	RHNO1	0.0250683064112291	310.9	high
202668_at	EFNB2	0.025075014	453.4	low
220796_x_at	SLC35E1	0.0251490992494314	1672.6	high
213222_at	PLCB1	0.0251526607963595	402.9	low
210016_at	MYT1L	0.0252009323152709	533.5	low
205540_s_at	RRAGB	0.02525713375	35.2	low
222993_at	MRPL37	0.0252581262400606	316.5	high
214733_s_at	YIPF1	0.0252704957532173	142.3	low
225290_at	ETNK1	0.025304442755102	717.8	low
213609_s_at	SEZ6L	0.0253093353913043	99.7	low
221743_at	CELF1	0.0253101058207262	1232	high
205047_s_at	ASNS	0.0253140412258797	860.5	high
56829_at	TRAPPC9	0.025323090627125	80.1	high
223376_s_at	BRI3	0.0255185958043807	614.1	high
213812_s_at	CAMKK2	0.0255433043417578	362.3	high
227220_at	NFXL1	0.0255481406641509	195.8	high
228531_at	SAMD9	0.0255500902789295	129.7	low
221751_at	PANK3	0.0255527773717949	1906.1	low
1558212_at	VLDLR-AS1	0.0255538957757644	35.9	high
203565_s_at	MNAT1	0.0255592856271186	87.3	high
225586_at	DPH7	0.0255621111718161	125.5	high
228028_at	GAREM2	0.0255796454480422	95.5	high
227296_at	MFSD3	0.0257140833609334	27.7	high
220138_at	HAND1	0.0257984403724605	110.4	low
206408_at	LRRTM2	0.0258606708875517	526.5	low
228640_at	PCDH7	0.0258962886616541	391.3	low
204681_s_at	RAPGEF5	0.0259014974520857	287.8	low
212890_at	SLC38A10	0.0260217197821187	211.7	high
214043_at	PTPRD	0.026082043357116	330.3	low
212878_s_at	KLC1	0.0261462345795796	537.5	low
218762_at	ZNF574	0.0261652138273921	63.8	high
204797_s_at	EML1	0.0262322618372703	120	high
218102_at	DERA	0.0262348724418605	259.2	low
229891_x_at	GPALPP1	0.0262389665517241	412.2	low
225074_at	RAB2B	0.0262600170700637	522	low
227445_at	ZNF689	0.0263770664831461	135.2	high
205911_at	PTH1R	0.0264009992362411	39.1	low
212371_at	DESI2	0.0264586641654192	526.3	high
212787_at	YLPM1	0.0264743861952862	413.4	high
202421_at	IGSF3	0.0265517440351533	364	low
217932_at	MRPS7	0.026553236811215	278	high
1553901_x_at	ZNF486	0.0266365427157266	38.5	high
201658_at	ARL1	0.0266368034043348	202	low
227477_at	ZMYND19	0.0266796376147816	175.4	high
36129_at	SGSM2	0.0266836708961912	344.3	low
206298_at	ARHGAP22	0.0267249739649385	6.4	low
205780_at	BIK	0.0267309659402985	9.5	low
213858_at	ZNF250	0.0267556386987323	133.5	high
202029_x_at	RPL38	0.0267868682793296	6538.4	high
212754_s_at	MON2	0.0267946807935917	228.3	low
224707_at	CYSTM1	0.0267958129295565	235.8	low
228087_at	CCDC126	0.0268692087127976	118.8	low
202763_at	CASP3	0.0268695549237067	533.3	low
212341_at	YIPF6	0.0268718869620253	453.6	high
215983_s_at	UBXN8	0.0268752635849758	216.2	high
209107_x_at	NCOA1	0.0269975343589744	260.9	low
209501_at	CDR2	0.0269985587211896	214.4	high
223804_s_at	THUMPD3	0.0270179431352155	145.3	high
202776_at	DNTTIP2	0.0270814173358071	608.8	high
1553138_a_at	ANKLE1	0.0270848763535091	10.3	high
219760_at	LIN7B	0.0270879604083148	50.9	low
212215_at	PREPL	0.0271121053338279	799	low
200820_at	PSMD8	0.027257284137931	705.6	high
212953_x_at	CALR	0.0273408967309118	389.3	high
202483_s_at	RANBP1	0.0274068779155868	1433.7	high
215645_at	FLCN	0.0274072022230456	90.8	low
206194_at	HOXC4	0.0274154573703704	138	low
200859_x_at	FLNA	0.0274549621872687	396.7	high
201201_at	CSTB	0.0274713967295597	885.7	high
230777_s_at	PRDM15	0.0275613788831361	78.9	high
230141_at	ARID4A	0.0277383147726433	187	low
230403_at	RFX3	0.0277898785144124	284.1	low
209583_s_at	CD200	0.0278890015847802	647.5	low
200933_x_at	RPS4X	0.0280070744350074	7500.1	high
205358_at	GRIA2	0.028058392377261	667.8	low
202349_at	TOR1A	0.0281447383653136	169.9	high
235612_at	PRPF38A	0.0281537935250738	186.9	low
223364_s_at	DHX37	0.028163954994467	31.1	high
227267_at	POC5	0.0282321456321415	187.8	low
219379_x_at	ZNF358	0.0282818122881356	163.1	high
227594_at	ZMYM6	0.028472742412523	79.9	low
209279_s_at	NSDHL	0.0285246045729013	59.2	high
201651_s_at	PACSIN2	0.0285677292749356	554.9	low
202431_s_at	MYC	0.0285762162987491	79.1	low
244455_at	KCNT2	0.0286262000257448	587	high
205150_s_at	TRIL	0.0286462455625	161.6	low
226980_at	DEPDC1B	0.0286749628592429	127.3	high
228226_s_at	ZNF775	0.028975646814842	118.5	high
223125_s_at	C1ORF21	0.0290218107082569	187	high
1560089_at	SLC25A25-AS1	0.0290287715675477	112.2	high
204193_at	CHKB	0.0290293276092545	222.7	low
230067_at	FAM124A	0.0290342414416728	51.1	low
201535_at	UBL3	0.0291134241217455	628.9	low
213099_at	ANGEL1	0.0291523823863636	91.2	high
236783_at	KCNIP4	0.0293377501245878	59.1	low
202012_s_at	EXT2	0.029393868992674	162.6	high
210090_at	ARC	0.0294751119296961	57	high
201463_s_at	TALDO1	0.0295736871632504	1264.1	high
209694_at	PTS	0.0296662029381632	475.9	low
203652_at	MAP3K11	0.0297978868983175	109	high
227198_at	AFF3	0.0298711519451554	199.4	low
206103_at	RAC3	0.029935458753655	73	low
209289_at	NFIB	0.0299432084149014	780.6	high
222762_x_at	LIMD1	0.0299475942857143	68.6	high
201202_at	PCNA	0.0301195348321168	1202.7	high
228604_at	FAM76A	0.0301251767177802	58.3	low
202998_s_at	LOXL2	0.030171959350602	277	high
229153_at	SLC7A6OS	0.0301743056163384	83.3	high
213261_at	TRANK1	0.0301959995225947	68.8	low
226896_at	CHCHD1	0.0302050194094058	494.8	high
227526_at	CDON	0.0302640535651857	58.8	low
225497_at	ATE1	0.030268190284153	180.9	low
232147_at	SLX4	0.0303100894139061	59.7	high
221005_s_at	PTDSS2	0.030338580705968	68.1	high
211737_x_at	PTN	0.0306169228846853	141	low
227295_at	IKBIP	0.0306878596472727	189.9	high
242086_at	SPATA6	0.0307694515012723	44.4	low
217954_s_at	PHF3	0.0307730255922965	578.4	low
218088_s_at	RRAGC	0.0308766202249637	286.1	low
204166_at	SBNO2	0.0308869037858439	45.4	high
201520_s_at	GRSF1	0.0308898007407407	454.6	high
35671_at	GTF3C1	0.030896089981838	180.1	high
203721_s_at	UTP18	0.0309407319804135	1125.7	high
203818_s_at	SF3A3	0.030963441693256	347.8	high
224591_at	HP1BP3	0.030991143258427	1256.7	low
228725_x_at	PRMT2	0.03101592625	261.3	low
225296_at	ZNF317	0.0310928453929736	126.6	high
225276_at	GSPT1	0.0312601994315713	399.7	high
203447_at	PSMD5	0.0313111795258777	198.6	low
202077_at	NDUFAB1	0.0313464233176556	2063.3	high
212081_x_at	PRRC2A	0.031447529005425	176.4	high
225572_at	CREB1	0.031510261681128	780.4	low
226328_at	KLF16	0.0315235331069364	30.1	high
203881_s_at	DMD	0.0315307204481388	102.7	low
1569225_a_at	SCML4	0.0315351299711087	168.8	low
208771_s_at	LTA4H	0.0315732358844765	650.4	high
225770_at	RSPRY1	0.0315871685276074	631.5	low
215158_s_at	DEDD	0.0317737612297151	311	high
214093_s_at	FUBP1	0.0317754726046176	598.7	low
31861_at	IGHMBP2	0.0318276311607787	66.9	high
202330_s_at	UNG	0.0320000951891892	288.6	high
202350_s_at	MATN2	0.0320275156592219	160.9	low
221450_x_at	PCDHB13	0.0320398869654428	40	low
231738_at	PCDHB7	0.0320483255599568	54.1	low
224695_at	CNOT11	0.0320972364136691	218.6	high
212554_at	CAP2	0.0320992933297375	149.4	low
226159_at	C5ORF51	0.032103988531846	209	low
209056_s_at	CDC5L	0.0321050521639109	755.8	low
1557644_at	RUNDC3A-AS1	0.0321977836363636	3	low
203414_at	MMD	0.0322452124317529	1356	low
201396_s_at	SGTA	0.032332952470377	68	high
200629_at	WARS	0.0323498004199569	233.7	high
223155_at	HDHD2	0.0323809883781844	604.5	low
218883_s_at	CENPU	0.0323829383536585	572.2	high
225272_at	SAT2	0.032386364571531	334.3	low
202967_at	GSTA4	0.032387312	752	low
243116_at	PIP5KL1	0.0324018954174131	21.1	low
238543_x_at	MDGA1	0.0324308816117478	4.9	low
208794_s_at	SMARCA4	0.0326609957608306	818.3	high
223293_at	WDR24	0.0327252250035791	33.9	high
225629_s_at	ZBTB4	0.0327288683363149	305.4	low
201004_at	SSR4	0.0328008739306152	1305	high
205265_s_at	SPEG	0.0328827519163389	160.2	low
207494_s_at	ZNF76	0.0329750463990007	15.8	low
208792_s_at	CLU	0.0329779911353088	233.6	low
1555820_a_at	MKS1	0.0329882538642857	67.9	high
212399_s_at	VGLL4	0.0329903035918513	287.3	low
226121_at	DHRS13	0.0329915951661308	183.7	low
224436_s_at	NIPSNAP3A	0.033045762414408	349.2	low
242260_at	MATR3	0.033057076168391	46.6	high
212222_at	PSME4	0.0331659944242424	480.1	high
238574_at	SLC25A51	0.033209466557377	57.3	high
203340_s_at	SLC25A12	0.0332298057035981	135.6	low
223024_at	AP1M1	0.0332543453826985	478.2	high
204158_s_at	TCIRG1	0.0332579865669516	69.3	high
213941_x_at	RPS7	0.0333619421629313	5778.6	high
223817_at	LRRIQ1	0.0333710540854093	19.2	high
221918_at	CDK17	0.0333864582716927	453.1	low
224694_at	ANTXR1	0.0333872147849271	696.1	high
202521_at	CTCF	0.0334188547583511	486.8	high
1560922_s_at	ZNF169	0.0334535294138543	30.2	high
225868_at	TRIM47	0.0335440927201705	69.4	high
232283_at	LYSMD1	0.0335601532126376	46.7	low
219002_at	FASTKD1	0.0336063530120482	524.3	high
218212_s_at	MOCS2	0.03361160182044	107.7	low
200021_at	CFL1	0.0336125513186813	3959.3	high
1558431_at	NHLRC4	0.0336140689539007	34.9	high
219569_s_at	SLC35G2	0.0336175054799858	371.2	high
214469_at	HIST1H2AE	0.0336226392586024	36.1	high
213892_s_at	APRT	0.0336481363597734	197	high
203749_s_at	RARA	0.0336601799858457	73.8	high
203554_x_at	PTTG1	0.0336640287292035	892.7	high
221700_s_at	UBA52	0.0338167753590379	3579.1	high
205702_at	PHTF1	0.0338316861788618	64	low
202326_at	EHMT2	0.0338343485254597	197.4	high
208909_at	UQCRFS1	0.0339516491166078	1416	high
223017_at	TXNDC12	0.0339991695160721	477.4	high
203686_at	MPG	0.0340169102577684	155.5	high
209377_s_at	HMGN3	0.0342145805504587	1826.5	low
219030_at	TPRKB	0.0342173305683022	1263.7	high
218912_at	GCC1	0.0342793423809524	181.8	high
232305_at	HMGCLL1	0.034302686438646	151.3	low
201853_s_at	CDC25B	0.0343077278639408	453.4	high
205826_at	MYOM2	0.0343293370824524	33.4	low
220744_s_at	IFT122	0.0343410686227545	52.8	high
1560116_a_at	NEDD1	0.0344722520387324	286.3	high
228843_at	ARL10	0.0344772693453009	630.3	high
227034_at	SOWAHC	0.0346404702744546	54	low
206765_at	KCNJ2	0.0346781255750967	64.2	high
230509_at	SNX22	0.034692739838256	64.5	high
225300_at	KNSTRN	0.0347480449789178	275.3	high
227114_at	RNF214	0.0347493093286467	65.7	high
208693_s_at	GARS	0.0348953670108887	966.3	high
235721_at	DTX3	0.0349352831941032	172	low
218982_s_at	MRPS17	0.0349475497963483	399.7	high
225346_at	MTERF2	0.0350235275	223.1	low
226838_at	TTC32	0.0350242055769905	84.5	low
204784_s_at	MLF1	0.0350307946126884	198.8	low
218096_at	AGPAT5	0.0350343682807017	433.2	high
219346_at	LRFN3	0.0350393664285714	41.9	high
201807_at	VPS26A	0.0350452711103328	1280.7	low
225685_at	CDC42EP3	0.0350544501366503	581.4	high
203233_at	IL4R	0.035246442499125	117.2	high
212021_s_at	MKI67	0.0352805921553534	114.2	high
203529_at	PPP6C	0.0353505000979363	568.8	high
228073_at	NANP	0.0354058224300699	154.6	high
210910_s_at	POMZP3	0.0355623448462614	56.1	low
217900_at	IARS2	0.0355624462915065	575.7	high
221270_s_at	QTRT1	0.0356815906566539	113.2	high
224745_x_at	OTUD5	0.0358961828481675	130.1	high
203362_s_at	MAD2L1	0.0359016063477654	609.1	high
227318_at	TMEM178B	0.0359259081123517	291.8	low
212070_at	ADGRG1	0.0361382943320544	296.8	high
218908_at	ASPSCR1	0.03616343458159	157.6	high
200808_s_at	ZYX	0.0361635463889857	262.5	high
218862_at	ASB13	0.0362938216097561	115.7	high
225229_at	AFF4	0.0363061313584117	691.3	low
227572_at	USP30	0.0363327607620042	190.6	low
204703_at	IFT88	0.0363408084023669	118.5	low
1556641_at	SLC7A14	0.0363470468732591	114.5	low
231319_x_at	KIF9	0.036363	129.1	high
223370_at	PLEKHA3	0.0364603557371349	189.1	low
1558620_at	ZNF621	0.0365627416093153	88.2	high
212600_s_at	UQCRC2	0.0366627820639333	1569.7	high
215165_x_at	UMPS	0.0367169466724557	187.4	high
202919_at	MOB4	0.0367327746736111	497.9	low
227990_at	SLU7	0.0368080535114504	315.5	low
233337_s_at	SEZ6L2	0.0368148362365591	200.4	high
224985_at	NRAS	0.0368167065741062	470.4	low
223124_s_at	PITHD1	0.036826951868932	306.5	low
224471_s_at	BTRC	0.0368323529882271	145.5	low
222400_s_at	ADI1	0.0368386033529616	407	high
205614_x_at	MST1	0.036846370024255	49.6	low
231895_at	SASS6	0.036846453542461	86.9	high
218196_at	OSTM1	0.0369930906126687	237.8	low
239050_s_at	CRIPT	0.0370422539640263	356.9	low
235762_at	TAS2R14	0.0370486543529412	46.2	low
229642_at	ARHGEF7	0.0370504015248963	752.5	low
216620_s_at	ARHGEF10	0.03707296223566	178.1	high
206951_at	HIST1H4E	0.0370817128724507	31.2	high
214470_at	KLRB1	0.0372031381208981	38.7	low
226398_s_at	FRA10AC1	0.0372083727831492	231.3	low
209409_at	GRB10	0.0372817190818088	170	low
45526_g_at	NAA60	0.0373354823015873	340.4	high
213088_s_at	DNAJC9	0.0373774177371507	445.7	high
234672_s_at	NDC1	0.0374004740068965	472.6	high
215210_s_at	DLST	0.0374241931323225	196.9	high
217990_at	GMPR2	0.037431160513616	199.6	high
226455_at	CREB3L4	0.037486332359628	192.2	high
231805_at	PRLHR	0.0376078233608815	40.1	high
200771_at	LAMC1	0.0377772974733219	235.9	high
218245_at	TSKU	0.037812931871989	42.6	high
209561_at	THBS3	0.0378756440935673	107.1	high
212083_at	TEX261	0.037965697974553	290.4	high
228080_at	LAYN	0.0380472731591612	93.8	high
205664_at	KIN	0.038072019347079	151.2	high
222280_at	TMEM147-AS1	0.0383073149948471	130.2	high
205984_at	CRHBP	0.0383628401270604	12.6	low
218992_at	PLGRKT	0.0383817935358737	140.5	high
200837_at	BCAP31	0.0384093858510638	398.5	high
220992_s_at	TRMT1L	0.0384493832407407	173.6	low
200024_at	RPS5	0.0384561698765009	5313.9	high
229581_at	ELFN1	0.0385780639252657	68.3	low
217829_s_at	USP39	0.0386639546024674	153.4	high
224476_s_at	MESP1	0.0386892021925317	36.4	high
215179_x_at	PGF	0.0387067115787671	984.8	high
204121_at	GADD45G	0.0387798137007874	32.8	low
204795_at	PRR3	0.038803543853525	180.2	high
227091_at	CCDC146	0.0388359659801574	47.5	low
220331_at	CYP46A1	0.0391434512790698	13	low
201948_at	GNL2	0.0392054884581197	401.8	high
232399_at	DCLK3	0.0392162817429938	35.1	low
200595_s_at	EIF3A	0.0392532394055347	1150.3	high
238663_x_at	GRIA4	0.0393765670662568	43.6	low
221827_at	RBCK1	0.0394170864493001	216.5	high
218964_at	ARID3B	0.0394805791160409	149.4	high
202575_at	CRABP2	0.0395686757318321	101.5	high
208643_s_at	XRCC5	0.0395719644713506	2049	high
225213_at	PPTC7	0.0396027742754858	360.7	high
203095_at	MTIF2	0.0396131135378323	400.7	high
36907_at	MVK	0.0396923117302452	159	high
203720_s_at	ERCC1	0.0397020773867121	242.8	high
201809_s_at	ENG	0.039769219731018	169.6	high
228658_at	MIAT	0.0398367927876106	1126.9	low
238241_at	EPHA5-AS1	0.0398480246410344	15.2	low
223268_at	C11ORF54	0.0399080626768708	231.5	low
230939_at	AZIN1-AS1	0.0399491015028902	8.6	low
202720_at	TES	0.040059946199864	437	high
208656_s_at	CCNI	0.0400686569962623	3614.7	high
40359_at	RASSF7	0.040105317578125	99	high
224955_at	TEAD1	0.0401909311578947	629.8	low
209993_at	ABCB1	0.0402763631839783	39.1	low
204817_at	ESPL1	0.0403627243501866	147.8	high
228608_at	NALCN	0.0404656789111262	248.5	low
224486_s_at	C15ORF41	0.0406198590301797	135.5	low
209046_s_at	GABARAPL2	0.0409258785457627	1798.6	low
226433_at	RNF157	0.0410195320379147	498.5	high
228635_at	PCDH10	0.0410208626413816	34.8	low
218555_at	ANAPC2	0.0410219581190798	99.4	high
214264_s_at	EFCAB11	0.0410255200304878	55.5	high
65635_at	ENGASE	0.0410325588494078	173.4	high
201292_at	TOP2A	0.0410384364927143	762.8	high
219173_at	MYO15B	0.0411404857964153	12.7	low
210036_s_at	KCNH2	0.0411814867816092	326	high
206039_at	RAB33A	0.041346123277027	150.9	high
219670_at	BEND5	0.041358867387631	206.5	low
223618_at	FMN2	0.0414128026342452	126.5	low
226774_at	FAM120B	0.0415215862930452	87.9	low
221934_s_at	DALRD3	0.0416941127910901	118.2	high
220934_s_at	TMEM223	0.0417569267881242	152	high
226630_at	MIS18BP1	0.0417667755563048	96.8	high
200710_at	ACADVL	0.0417763930232558	428.5	low
229000_at	ZNF77	0.0417775917369309	61.1	high
239680_at	WDR76	0.0418791168126685	73.6	high
205119_s_at	FPR1	0.0420479082182553	61.7	high
206775_at	CUBN	0.0421047625925926	31.6	high
235020_at	TAF4B	0.0422545974755974	140.3	high
225627_s_at	CACHD1	0.0425719537012113	242.2	high
59437_at	C9ORF116	0.0426077816010764	16.9	high
201570_at	SAMM50	0.0426166211428571	523.4	high
218225_at	ECSIT	0.0426175012104909	302.6	high
219071_x_at	HGH1	0.0426621729166667	80.7	high
202582_s_at	RANBP9	0.0426946651326839	963.4	low
200025_s_at	RPL27	0.0427542946626385	6334	high
208966_x_at	IFI16	0.0427592899597045	473.2	high
239355_at	GMCL1	0.0427684197315436	245.8	high
229288_at	EPHA7	0.0427703370680979	96	low
209344_at	TPM4	0.0428527346076459	174	high
209043_at	PAPSS1	0.0428733138451224	682.9	high
217772_s_at	MTCH2	0.0428825056970509	306.3	high
228216_at	ZBTB37	0.0428868186264657	114.7	low
212694_s_at	PCCB	0.0429873335231078	102.9	high
202193_at	LIMK2	0.0430163705921713	105.5	low
205292_s_at	HNRNPA2B1	0.0430208254770673	2427.4	high
208766_s_at	HNRNPR	0.0430218425368139	2294	high
228068_at	GOLGA7B	0.0432739969230769	28.6	low
232563_at	ZNF684	0.0434670163824808	22.5	low
230435_at	FAM228B	0.0434727443181818	140.5	low
216262_s_at	TGIF2	0.0437032313732041	60.9	high
35150_at	CD40	0.0438266859051436	78.4	high
202105_at	IGBP1	0.043891780066778	478.7	high
213070_at	PIK3C2A	0.0439163734979973	695.4	high
224783_at	UBALD2	0.0439320528862196	381.2	high
218818_at	FHL3	0.0439537863575717	66.2	high
201460_at	MAPKAPK2	0.0440636139713238	99.6	high
204998_s_at	ATF5	0.0441216521	70.2	high
226605_at	DGKQ	0.0441986347884039	27.3	low
224928_at	SETD7	0.044204503697535	289.8	low
235880_at	SRRM3	0.0442567861138861	90.9	low
229294_at	JPH3	0.0442656499833611	97.3	low
1565935_at	ZGRF1	0.0442779645805593	118.7	high
212779_at	KIAA1109	0.0443481018962076	414.7	low
206274_s_at	CROCC	0.0443579422680412	30.9	low
218689_at	FANCF	0.0444068630984043	236.6	high
243954_at	LINC00877	0.0446027824858757	9.5	low
235132_at	NIFK-AS1	0.0450281055813954	148.7	low
227461_at	STON2	0.0452679698106941	107.9	low
226409_at	TBC1D20	0.045319586259542	111.2	low
209620_s_at	ABCB7	0.0453241695883134	151.7	high
203619_s_at	FAIM2	0.0457577803915063	153.9	low
48612_at	N4BP1	0.0458559742288557	212.3	high
219741_x_at	ZNF552	0.0458572474801061	36.2	high
210307_s_at	KLHL25	0.0458609304275771	46.1	high
207598_x_at	XRCC2	0.0458991505632869	157.9	high
230097_at	GART	0.0459136574362372	525.2	high
217783_s_at	YPEL5	0.0459225356953642	896.8	low
210225_x_at	LILRB3	0.0463077569016882	51.4	high
223060_at	C14ORF119	0.0463357512905361	255.5	high
202360_at	MAML1	0.0463893885544161	400.8	high
227107_at	PANX1	0.0464037093253968	361	low
223672_at	SGIP1	0.0464649018512397	220.4	low
230002_at	GPSM2	0.0464727792134831	152.2	low
208405_s_at	CD164	0.0465637742073976	1210.6	low
209584_x_at	APOBEC3C	0.0465711484307896	55.2	high
204300_at	GATB	0.0466844576758006	133.6	high
235514_at	ASPRV1	0.0468178625412541	46.4	low
223058_at	FAM107B	0.0468336084790498	573.7	low
203714_s_at	TBCE	0.0468989154023747	437.1	high
205436_s_at	H2AFX	0.0469026351137488	554.6	high
1562133_x_at	ZNF90	0.0469167395187871	12.8	high
214737_x_at	HNRNPC	0.0471528865568369	1896.8	high
213093_at	PRKCA	0.0471565569311821	146.4	low
227798_at	SMAD1	0.0471672984848485	437.8	low
201908_at	DVL3	0.0471761448979592	154.6	high
201482_at	QSOX1	0.0472902470220467	63.7	high
227484_at	SRGAP1	0.0473767625986842	161.6	low
207760_s_at	NCOR2	0.0474062234791187	548.7	high
225867_at	VASN	0.0474280943458251	38.7	high
200043_at	ERH	0.0474842067039106	2388.4	high
202022_at	ALDOC	0.0474972773324573	101.7	low
225313_at	FAM217B	0.0475696506732348	311	low
213136_at	PTPN2	0.0476816351493272	384	high
205129_at	NPM3	0.0476885345042679	114	high
202174_s_at	PCM1	0.047912149671916	1002.9	high
242915_at	ZNF682	0.0479258535913414	153.5	high
204649_at	TROAP	0.0479554449180328	137.1	high
202282_at	HSD17B10	0.0483060187479515	465.1	high
214436_at	FBXL2	0.0484403135648755	68.1	low
223680_at	ZNF607	0.0485010718309859	72.3	high
213883_s_at	TM2D1	0.0485288338134206	677.2	low
212530_at	NEK7	0.0485348018336608	555	low
227770_at	COG8	0.0486718180451128	175.8	high
225915_at	CAB39L	0.0486803316426702	9.2	low
